timestamp,class,count
2025-05-20 20:19:59,cell phone,3
2025-05-20 20:19:59,person,2
2025-05-20 20:19:59,person,1
2025-05-20 20:19:59,cell phone,1
2025-05-20 20:20:00,person,1
2025-05-20 20:20:00,person,2
2025-05-20 20:20:00,person,2
2025-05-20 20:20:00,person,1
2025-05-20 20:20:00,person,2
2025-05-20 20:20:00,person,2
2025-05-20 20:20:01,person,2
2025-05-20 20:20:01,person,1
2025-05-20 20:20:01,person,2
2025-05-20 20:20:01,person,2
2025-05-20 20:20:01,person,1
2025-05-20 20:20:01,person,1
2025-05-20 20:20:02,person,1
2025-05-20 20:20:02,person,1
2025-05-20 20:20:02,person,1
2025-05-20 20:20:02,person,1
2025-05-20 20:20:02,person,1
2025-05-20 20:20:02,person,1
2025-05-20 20:20:03,person,1
2025-05-20 20:20:03,person,1
2025-05-20 20:20:03,person,1
2025-05-20 20:20:03,person,1
2025-05-20 20:20:03,person,1
2025-05-20 20:20:03,person,2
2025-05-20 20:20:04,person,2
2025-05-20 20:20:04,person,2
2025-05-20 20:20:04,person,2
2025-05-20 20:20:04,person,1
2025-05-20 20:20:04,person,1
2025-05-20 20:20:04,person,1
2025-05-20 20:20:05,person,1
2025-05-20 20:20:05,person,1
2025-05-20 20:20:05,person,1
2025-05-20 20:20:05,person,2
2025-05-20 20:20:05,person,1
2025-05-20 20:20:05,person,2
2025-05-20 20:20:06,person,1
2025-05-20 20:20:06,person,1
2025-05-20 20:20:06,person,1
2025-05-20 20:20:06,person,1
2025-05-20 20:20:06,couch,1
2025-05-20 20:20:06,person,1
2025-05-20 20:20:06,couch,1
2025-05-20 20:20:06,person,1
2025-05-20 20:20:06,couch,1
2025-05-20 20:20:07,person,1
2025-05-20 20:20:07,couch,1
2025-05-20 20:20:07,person,1
2025-05-20 20:20:07,couch,1
2025-05-20 20:20:07,person,1
2025-05-20 20:20:07,couch,1
2025-05-20 20:20:07,person,1
2025-05-20 20:20:07,couch,1
2025-05-20 20:20:07,person,1
2025-05-20 20:20:07,person,1
2025-05-20 20:20:08,person,1
2025-05-20 20:20:08,couch,1
2025-05-20 20:20:08,person,1
2025-05-20 20:20:08,couch,1
2025-05-20 20:20:08,person,1
2025-05-20 20:20:08,couch,1
2025-05-20 20:20:08,person,1
2025-05-20 20:20:08,couch,1
2025-05-20 20:20:08,person,1
2025-05-20 20:20:08,person,1
2025-05-20 20:20:09,person,1
2025-05-20 20:20:09,couch,1
2025-05-20 20:20:09,person,1
2025-05-20 20:20:09,person,1
2025-05-20 20:20:09,person,1
2025-05-20 20:20:09,couch,1
2025-05-20 20:20:09,person,1
2025-05-20 20:20:09,person,1
2025-05-20 20:20:09,couch,1
2025-05-20 20:20:10,person,1
2025-05-20 20:20:10,couch,1
2025-05-20 20:20:10,person,1
2025-05-20 20:20:10,person,1
2025-05-20 20:20:10,person,1
2025-05-20 20:20:10,person,1
2025-05-20 20:20:10,person,1
2025-05-20 20:20:10,couch,1
2025-05-20 20:20:11,person,1
2025-05-20 20:20:11,person,1
2025-05-20 20:20:11,chair,1
2025-05-20 20:20:11,couch,1
2025-05-20 20:20:11,person,1
2025-05-20 20:20:11,couch,1
2025-05-20 20:20:11,person,1
2025-05-20 20:20:11,couch,1
2025-05-20 20:20:11,person,1
2025-05-20 20:20:11,couch,1
2025-05-20 20:20:11,person,2
2025-05-20 20:20:11,couch,1
2025-05-20 20:20:12,person,2
2025-05-20 20:20:12,couch,1
2025-05-20 20:20:12,person,1
2025-05-20 20:20:12,couch,1
2025-05-20 20:20:12,person,1
2025-05-20 20:20:12,couch,1
2025-05-20 20:20:12,person,1
2025-05-20 20:20:12,couch,1
2025-05-20 20:20:12,person,1
2025-05-20 20:20:12,couch,1
2025-05-20 20:20:12,person,2
2025-05-20 20:20:12,couch,1
2025-05-20 20:20:13,person,1
2025-05-20 20:20:13,person,1
2025-05-20 20:20:13,person,1
2025-05-20 20:20:13,couch,1
2025-05-20 20:20:13,person,2
2025-05-20 20:20:13,bed,1
2025-05-20 20:20:13,person,1
2025-05-20 20:20:13,person,1
2025-05-20 20:20:14,person,1
2025-05-20 20:20:14,couch,1
2025-05-20 20:20:14,person,1
2025-05-20 20:20:14,person,1
2025-05-20 20:20:14,couch,1
2025-05-20 20:20:14,person,1
2025-05-20 20:20:14,person,1
2025-05-20 20:20:14,person,1
2025-05-20 20:20:14,chair,1
2025-05-20 20:20:15,person,1
2025-05-20 20:20:15,couch,1
2025-05-20 20:20:15,person,1
2025-05-20 20:20:15,couch,1
2025-05-20 20:20:15,person,1
2025-05-20 20:20:15,couch,1
2025-05-20 20:20:15,person,1
2025-05-20 20:20:15,person,1
2025-05-20 20:20:15,chair,1
2025-05-20 20:20:15,couch,1
2025-05-20 20:20:15,person,1
2025-05-20 20:20:15,couch,1
2025-05-20 20:20:16,person,1
2025-05-20 20:20:16,couch,1
2025-05-20 20:20:16,person,1
2025-05-20 20:20:16,couch,1
2025-05-20 20:20:16,person,1
2025-05-20 20:20:16,couch,1
2025-05-20 20:20:16,person,1
2025-05-20 20:20:16,couch,1
2025-05-20 20:20:16,person,1
2025-05-20 20:20:16,couch,1
2025-05-20 20:20:16,person,1
2025-05-20 20:20:16,couch,1
2025-05-20 20:20:17,person,1
2025-05-20 20:20:17,person,1
2025-05-20 20:20:17,chair,1
2025-05-20 20:20:17,person,1
2025-05-20 20:20:17,chair,1
2025-05-20 20:20:17,person,1
2025-05-20 20:20:17,person,1
2025-05-20 20:20:17,person,1
2025-05-20 20:20:17,couch,1
2025-05-20 20:20:18,person,1
2025-05-20 20:20:18,person,1
2025-05-20 20:20:18,couch,1
2025-05-20 20:20:18,person,1
2025-05-20 20:20:18,person,1
2025-05-20 20:20:18,person,1
2025-05-20 20:20:18,person,1
2025-05-20 20:20:19,person,1
2025-05-20 20:20:19,person,1
2025-05-20 20:20:19,person,1
2025-05-20 20:20:19,person,1
2025-05-20 20:20:19,chair,1
2025-05-20 20:20:19,person,1
2025-05-20 20:20:19,chair,1
2025-05-20 20:20:19,person,1
2025-05-20 20:20:20,person,1
2025-05-20 20:20:20,couch,1
2025-05-20 20:20:20,person,1
2025-05-20 20:20:20,couch,1
2025-05-20 20:20:20,person,1
2025-05-20 20:20:20,chair,1
2025-05-20 20:20:20,person,1
2025-05-20 20:20:20,person,1
2025-05-20 20:20:20,chair,1
2025-05-20 20:20:20,person,1
2025-05-20 20:20:21,person,1
2025-05-20 20:20:21,chair,1
2025-05-20 20:20:21,person,1
2025-05-20 20:20:21,person,1
2025-05-20 20:20:21,person,1
2025-05-20 20:20:21,chair,2
2025-05-20 20:20:21,person,1
2025-05-20 20:20:21,person,1
2025-05-20 20:20:21,couch,1
2025-05-20 20:20:22,person,1
2025-05-20 20:20:22,chair,1
2025-05-20 20:20:22,person,1
2025-05-20 20:20:22,chair,1
2025-05-20 20:20:22,couch,1
2025-05-20 20:20:22,person,1
2025-05-20 20:20:22,couch,1
2025-05-20 20:20:22,person,1
2025-05-20 20:20:22,couch,1
2025-05-20 20:20:22,person,1
2025-05-20 20:20:22,person,1
2025-05-20 20:20:23,person,1
2025-05-20 20:20:23,person,1
2025-05-20 20:20:23,person,1
2025-05-20 20:20:23,person,1
2025-05-20 20:20:23,person,1
2025-05-20 20:20:23,person,1
2025-05-20 20:20:24,person,1
2025-05-20 20:20:24,person,1
2025-05-20 20:20:24,person,1
2025-05-20 20:20:24,person,1
2025-05-20 20:20:24,person,1
2025-05-20 20:20:24,person,1
2025-05-20 20:20:25,person,1
2025-05-20 20:20:25,person,1
2025-05-20 20:20:25,chair,1
2025-05-20 20:20:25,person,1
2025-05-20 20:20:25,person,1
2025-05-20 20:20:25,chair,1
2025-05-20 20:20:25,person,1
2025-05-20 20:20:25,person,1
2025-05-20 20:20:26,person,1
2025-05-20 20:20:26,person,1
2025-05-20 20:20:26,person,1
2025-05-20 20:20:26,person,1
2025-05-20 20:20:26,person,1
2025-05-20 20:20:26,bed,1
2025-05-20 20:20:26,person,1
2025-05-20 20:20:27,person,1
2025-05-20 20:20:27,bed,1
2025-05-20 20:20:27,person,1
2025-05-20 20:20:27,person,1
2025-05-20 20:20:27,person,1
2025-05-20 20:20:27,person,1
2025-05-20 20:20:27,person,1
2025-05-20 20:20:28,person,1
2025-05-20 20:20:28,person,1
2025-05-20 20:20:28,person,1
2025-05-20 20:20:28,person,1
2025-05-20 20:20:28,person,1
2025-05-20 20:20:28,person,1
2025-05-20 20:20:29,person,1
2025-05-20 20:20:29,person,1
2025-05-20 20:20:29,person,1
2025-05-20 20:20:29,person,1
2025-05-20 20:20:29,person,1
2025-05-20 20:20:30,person,1
2025-05-20 20:20:30,person,1
2025-05-20 20:20:30,person,1
2025-05-20 20:20:30,person,1
2025-05-20 20:20:30,person,1
2025-05-20 20:20:30,person,1
2025-05-20 20:20:31,person,1
2025-05-20 20:20:31,couch,1
2025-05-20 20:20:31,person,1
2025-05-20 20:20:31,couch,1
2025-05-20 20:20:31,person,1
2025-05-20 20:20:31,person,1
2025-05-20 20:20:31,person,1
2025-05-20 20:20:31,chair,1
2025-05-20 20:20:32,person,1
2025-05-20 20:20:32,chair,1
2025-05-20 20:20:32,person,1
2025-05-20 20:20:32,person,1
2025-05-20 20:20:32,couch,1
2025-05-20 20:20:32,person,1
2025-05-20 20:20:32,couch,1
2025-05-20 20:20:32,person,1
2025-05-20 20:20:32,person,1
2025-05-20 20:20:33,person,1
2025-05-20 20:20:33,person,2
2025-05-20 20:20:33,couch,1
2025-05-20 20:20:33,person,1
2025-05-20 20:20:33,couch,1
2025-05-20 20:20:33,person,1
2025-05-20 20:20:33,person,1
2025-05-20 20:20:33,couch,1
2025-05-20 20:20:33,person,1
2025-05-20 20:20:34,person,1
2025-05-20 20:20:34,couch,1
2025-05-20 20:20:34,person,1
2025-05-20 20:20:34,person,1
2025-05-20 20:20:34,couch,1
2025-05-20 20:20:34,person,1
2025-05-20 20:20:34,person,1
2025-05-20 20:20:34,person,1
2025-05-20 20:20:35,person,1
2025-05-20 20:20:35,person,1
2025-05-20 20:20:35,person,1
2025-05-20 20:20:35,person,1
2025-05-20 20:20:35,person,1
2025-05-20 20:20:35,person,1
2025-05-20 20:20:36,person,1
2025-05-20 20:20:36,person,1
2025-05-20 20:20:36,person,1
2025-05-20 20:20:36,couch,1
2025-05-20 20:20:36,person,1
2025-05-20 20:20:36,person,1
2025-05-20 20:20:36,couch,1
2025-05-20 20:20:37,person,1
2025-05-20 20:20:37,person,1
2025-05-20 20:20:37,couch,1
2025-05-20 20:20:37,person,1
2025-05-20 20:20:37,bed,1
2025-05-20 20:20:37,person,1
2025-05-20 20:20:37,person,1
2025-05-20 20:20:38,person,1
2025-05-20 20:20:38,person,1
2025-05-20 20:20:38,person,1
2025-05-20 20:20:38,person,1
2025-05-20 20:20:38,person,1
2025-05-20 20:20:39,person,1
2025-05-20 20:20:39,person,1
2025-05-20 20:20:39,couch,1
2025-05-20 20:20:39,person,1
2025-05-20 20:20:39,person,1
2025-05-20 20:20:39,couch,1
2025-05-20 20:20:39,person,1
2025-05-20 20:20:40,person,1
2025-05-20 20:20:40,couch,1
2025-05-20 20:20:40,person,1
2025-05-20 20:20:40,couch,1
2025-05-20 20:20:40,person,1
2025-05-20 20:20:40,person,1
2025-05-20 20:20:40,person,1
2025-05-20 20:20:40,person,1
2025-05-20 20:20:41,person,2
2025-05-20 20:20:41,person,1
2025-05-20 20:20:41,person,2
2025-05-20 20:20:41,chair,1
2025-05-20 20:20:41,person,1
2025-05-20 20:20:41,person,1
2025-05-20 20:20:41,person,1
2025-05-20 20:20:42,person,1
2025-05-20 20:20:42,person,2
2025-05-20 20:20:42,couch,1
2025-05-20 20:20:42,person,2
2025-05-20 20:20:42,couch,1
2025-05-20 20:20:42,person,1
2025-05-20 20:20:42,couch,1
2025-05-20 20:20:42,person,2
2025-05-20 20:20:42,couch,1
2025-05-20 20:20:42,person,1
2025-05-20 20:20:42,couch,2
2025-05-20 20:20:43,person,1
2025-05-20 20:20:43,couch,2
2025-05-20 20:20:43,person,1
2025-05-20 20:20:43,couch,1
2025-05-20 20:20:43,person,1
2025-05-20 20:20:43,person,1
2025-05-20 20:20:43,person,2
2025-05-20 20:20:44,person,1
2025-05-20 20:20:44,person,1
2025-05-20 20:20:44,person,1
2025-05-20 20:20:44,couch,1
2025-05-20 20:20:44,person,2
2025-05-20 20:20:44,person,2
2025-05-20 20:20:45,person,2
2025-05-20 20:20:45,couch,1
2025-05-20 20:20:45,person,2
2025-05-20 20:20:45,couch,1
2025-05-20 20:20:45,person,2
2025-05-20 20:20:45,couch,1
2025-05-20 20:20:45,person,1
2025-05-20 20:20:45,couch,1
2025-05-20 20:20:45,person,1
2025-05-20 20:20:45,couch,1
2025-05-20 20:20:46,person,1
2025-05-20 20:20:46,couch,1
2025-05-20 20:20:46,person,1
2025-05-20 20:20:46,couch,1
2025-05-20 20:20:46,person,1
2025-05-20 20:20:46,couch,1
2025-05-20 20:20:46,person,1
2025-05-20 20:20:46,person,2
2025-05-20 20:20:47,person,1
2025-05-20 20:20:47,person,1
2025-05-20 20:20:47,person,1
2025-05-20 20:20:47,couch,1
2025-05-20 20:20:47,person,2
2025-05-20 20:20:47,person,2
2025-05-20 20:20:48,person,2
2025-05-20 20:20:48,person,2
2025-05-20 20:20:48,couch,1
2025-05-20 20:20:48,person,2
2025-05-20 20:20:48,person,1
2025-05-20 20:20:48,couch,1
2025-05-20 20:20:48,person,1
2025-05-20 20:20:48,couch,1
2025-05-20 20:20:49,person,1
2025-05-20 20:20:49,person,1
2025-05-20 20:20:49,couch,1
2025-05-20 20:20:49,person,1
2025-05-20 20:20:49,couch,1
2025-05-20 20:20:49,person,1
2025-05-20 20:20:49,person,1
2025-05-20 20:20:49,couch,1
2025-05-20 20:20:50,person,1
2025-05-20 20:20:50,person,1
2025-05-20 20:20:50,person,1
2025-05-20 20:20:50,couch,2
2025-05-20 20:20:50,person,1
2025-05-20 20:20:50,person,1
2025-05-20 20:20:50,couch,1
2025-05-20 20:20:51,person,2
2025-05-20 20:20:51,couch,1
2025-05-20 20:20:51,person,2
2025-05-20 20:20:51,couch,1
2025-05-20 20:20:51,person,2
2025-05-20 20:20:51,couch,1
2025-05-20 20:20:51,person,2
2025-05-20 20:20:51,couch,1
2025-05-20 20:20:51,person,1
2025-05-20 20:20:51,couch,1
2025-05-20 20:20:52,person,2
2025-05-20 20:20:52,couch,1
2025-05-20 20:20:52,person,2
2025-05-20 20:20:52,person,1
2025-05-20 20:20:52,person,1
2025-05-20 20:20:52,chair,1
2025-05-20 20:20:52,person,1
2025-05-20 20:20:52,chair,1
2025-05-20 20:20:52,person,1
2025-05-20 20:20:53,person,1
2025-05-20 20:20:53,person,1
2025-05-20 20:20:53,person,1
2025-05-20 20:20:53,couch,1
2025-05-20 20:20:53,person,2
2025-05-20 20:20:53,couch,1
2025-05-20 20:20:53,person,2
2025-05-20 20:20:53,couch,1
2025-05-20 20:20:53,person,2
2025-05-20 20:20:53,couch,1
2025-05-20 20:20:54,person,1
2025-05-20 20:20:54,couch,1
2025-05-20 20:20:54,person,1
2025-05-20 20:20:54,couch,1
2025-05-20 20:20:54,person,2
2025-05-20 20:20:54,couch,1
2025-05-20 20:20:54,person,1
2025-05-20 20:20:54,couch,1
2025-05-20 20:20:54,person,2
2025-05-20 20:20:54,couch,1
2025-05-20 20:20:55,person,2
2025-05-20 20:20:55,couch,1
2025-05-20 20:20:55,person,2
2025-05-20 20:20:55,couch,1
2025-05-20 20:20:55,person,1
2025-05-20 20:20:55,person,2
2025-05-20 20:20:55,person,2
2025-05-20 20:20:55,person,1
2025-05-20 20:20:55,couch,1
2025-05-20 20:20:56,person,1
2025-05-20 20:20:56,couch,1
2025-05-20 20:20:56,person,2
2025-05-20 20:20:56,couch,1
2025-05-20 20:20:56,person,2
2025-05-20 20:20:56,couch,1
2025-05-20 20:20:56,person,2
2025-05-20 20:20:56,couch,2
2025-05-20 20:20:56,person,2
2025-05-20 20:20:56,couch,1
2025-05-20 20:20:57,person,1
2025-05-20 20:20:57,couch,1
2025-05-20 20:20:57,person,2
2025-05-20 20:20:57,couch,1
2025-05-20 20:20:57,person,2
2025-05-20 20:20:57,couch,1
2025-05-20 20:20:57,person,1
2025-05-20 20:20:57,person,2
2025-05-20 20:20:57,couch,1
2025-05-20 20:20:58,person,1
2025-05-20 20:20:58,couch,1
2025-05-20 20:20:58,person,1
2025-05-20 20:20:58,person,1
2025-05-20 20:20:58,person,2
2025-05-20 20:20:58,couch,1
2025-05-20 20:20:58,person,2
2025-05-20 20:20:58,couch,1
2025-05-20 20:20:58,person,1
2025-05-20 20:20:59,person,2
2025-05-20 20:20:59,person,2
2025-05-20 20:20:59,couch,1
2025-05-20 20:20:59,person,2
2025-05-20 20:20:59,couch,1
2025-05-20 20:20:59,person,2
2025-05-20 20:20:59,couch,1
2025-05-20 20:20:59,person,2
2025-05-20 20:20:59,couch,1
2025-05-20 20:20:59,person,2
2025-05-20 20:21:00,person,2
2025-05-20 20:21:00,person,2
2025-05-20 20:21:00,person,2
2025-05-20 20:21:00,person,1
2025-05-20 20:21:00,couch,1
2025-05-20 20:21:00,person,1
2025-05-20 20:21:00,couch,1
2025-05-20 20:21:00,person,1
2025-05-20 20:21:01,person,1
2025-05-20 20:21:01,person,1
2025-05-20 20:21:01,person,1
2025-05-20 20:21:01,person,2
2025-05-20 20:21:01,person,2
2025-05-20 20:21:02,person,2
2025-05-20 20:21:02,bed,1
2025-05-20 20:21:02,person,1
2025-05-20 20:21:02,person,1
2025-05-20 20:21:02,person,1
2025-05-20 20:21:02,person,1
2025-05-20 20:21:02,person,1
2025-05-20 20:21:03,person,1
2025-05-20 20:21:03,person,2
2025-05-20 20:21:03,person,1
2025-05-20 20:21:03,person,1
2025-05-20 20:21:03,person,1
2025-05-20 20:21:04,person,1
2025-05-20 20:21:04,person,1
2025-05-20 20:21:04,person,1
2025-05-20 20:21:04,bed,1
2025-05-20 20:21:04,person,1
2025-05-20 20:21:04,person,1
2025-05-20 20:21:04,bed,1
2025-05-20 20:21:04,person,2
2025-05-20 20:21:05,person,2
2025-05-20 20:21:05,person,1
2025-05-20 20:21:05,person,1
2025-05-20 20:21:05,person,1
2025-05-20 20:21:05,person,1
2025-05-20 20:21:05,person,1
2025-05-20 20:21:06,person,1
2025-05-20 20:21:06,bed,1
2025-05-20 20:21:06,person,1
2025-05-20 20:21:06,person,1
2025-05-20 20:21:06,bed,1
2025-05-20 20:21:06,person,1
2025-05-20 20:21:06,bed,1
2025-05-20 20:21:06,person,1
2025-05-20 20:21:06,bed,1
2025-05-20 20:21:06,person,1
2025-05-20 20:21:06,bed,1
2025-05-20 20:21:07,person,1
2025-05-20 20:21:07,bed,1
2025-05-20 20:21:07,person,1
2025-05-20 20:21:07,person,1
2025-05-20 20:21:07,bed,1
2025-05-20 20:21:07,person,1
2025-05-20 20:21:07,person,1
2025-05-20 20:21:07,person,1
2025-05-20 20:21:08,person,1
2025-05-20 20:21:08,bed,1
2025-05-20 20:21:08,person,1
2025-05-20 20:21:08,bed,1
2025-05-20 20:21:08,person,1
2025-05-20 20:21:08,person,1
2025-05-20 20:21:08,person,1
2025-05-20 20:21:08,bed,1
2025-05-20 20:21:08,person,1
2025-05-20 20:21:08,bed,1
2025-05-20 20:21:09,person,1
2025-05-20 20:21:09,bed,1
2025-05-20 20:21:09,person,1
2025-05-20 20:21:09,bed,1
2025-05-20 20:21:09,person,1
2025-05-20 20:21:09,bed,1
2025-05-20 20:21:09,person,1
2025-05-20 20:21:09,bed,1
2025-05-20 20:21:09,person,1
2025-05-20 20:21:09,bed,1
2025-05-20 20:21:10,person,1
2025-05-20 20:21:10,person,1
2025-05-20 20:21:10,person,1
2025-05-20 20:21:10,person,1
2025-05-20 20:21:10,person,1
2025-05-20 20:21:10,bed,1
2025-05-20 20:21:11,person,1
2025-05-20 20:21:11,bed,1
2025-05-20 20:21:11,person,1
2025-05-20 20:21:11,bed,1
2025-05-20 20:21:11,person,1
2025-05-20 20:21:11,bed,1
2025-05-20 20:21:11,person,1
2025-05-20 20:21:11,bed,1
2025-05-20 20:21:11,person,1
2025-05-20 20:21:11,bed,1
2025-05-20 20:21:11,person,1
2025-05-20 20:21:11,bed,1
2025-05-20 20:21:12,person,1
2025-05-20 20:21:12,bed,1
2025-05-20 20:21:12,person,1
2025-05-20 20:21:12,bed,1
2025-05-20 20:21:12,person,1
2025-05-20 20:21:12,bed,1
2025-05-20 20:21:12,person,1
2025-05-20 20:21:12,bed,1
2025-05-20 20:21:12,person,1
2025-05-20 20:21:12,bed,1
2025-05-20 20:21:12,person,1
2025-05-20 20:21:12,bed,1
2025-05-20 20:21:13,person,1
2025-05-20 20:21:13,bed,1
2025-05-20 20:21:13,person,1
2025-05-20 20:21:13,person,1
2025-05-20 20:21:13,person,1
2025-05-20 20:21:13,bed,1
2025-05-20 20:21:13,person,1
2025-05-20 20:21:13,bed,1
2025-05-20 20:21:13,person,1
2025-05-20 20:21:13,bed,1
2025-05-20 20:21:14,person,1
2025-05-20 20:21:14,bed,1
2025-05-20 20:21:14,person,1
2025-05-20 20:21:14,bed,1
2025-05-20 20:21:14,person,1
2025-05-20 20:21:14,bed,1
2025-05-20 20:21:14,person,1
2025-05-20 20:21:14,bed,1
2025-05-20 20:21:14,person,1
2025-05-20 20:21:14,bed,1
2025-05-20 20:21:14,person,1
2025-05-20 20:21:15,person,1
2025-05-20 20:21:15,bed,1
2025-05-20 20:21:15,person,1
2025-05-20 20:21:15,person,1
2025-05-20 20:21:15,person,1
2025-05-20 20:21:15,person,1
2025-05-20 20:21:16,person,1
2025-05-20 20:21:16,person,1
2025-05-20 20:21:16,bed,1
2025-05-20 20:21:16,person,1
2025-05-20 20:21:16,person,1
2025-05-20 20:21:16,person,1
2025-05-20 20:21:16,person,1
2025-05-20 20:21:17,person,1
2025-05-20 20:21:17,bed,1
2025-05-20 20:21:17,person,1
2025-05-20 20:21:17,bed,1
2025-05-20 20:21:17,person,1
2025-05-20 20:21:17,bed,1
2025-05-20 20:21:17,person,1
2025-05-20 20:21:17,bed,1
2025-05-20 20:21:17,person,1
2025-05-20 20:21:17,person,1
2025-05-20 20:21:17,bed,1
2025-05-20 20:21:18,person,1
2025-05-20 20:21:18,bed,1
2025-05-20 20:21:18,person,1
2025-05-20 20:21:18,bed,1
2025-05-20 20:21:18,person,1
2025-05-20 20:21:18,bed,1
2025-05-20 20:21:18,person,1
2025-05-20 20:21:18,bed,1
2025-05-20 20:21:18,person,1
2025-05-20 20:21:19,person,1
2025-05-20 20:21:19,person,1
2025-05-20 20:21:19,person,1
2025-05-20 20:21:19,person,1
2025-05-20 20:21:19,person,1
2025-05-20 20:21:20,person,1
2025-05-20 20:21:20,person,1
2025-05-20 20:21:20,person,1
2025-05-20 20:21:20,bed,1
2025-05-20 20:21:20,person,1
2025-05-20 20:21:20,person,1
2025-05-20 20:21:20,bed,1
2025-05-20 20:21:21,person,1
2025-05-20 20:21:21,bed,1
2025-05-20 20:21:21,person,1
2025-05-20 20:21:21,bed,1
2025-05-20 20:21:21,person,1
2025-05-20 20:21:21,bed,1
2025-05-20 20:21:21,person,1
2025-05-20 20:21:21,person,1
2025-05-20 20:21:22,person,1
2025-05-20 20:21:22,person,1
2025-05-20 20:21:22,person,1
2025-05-20 20:21:22,person,1
2025-05-20 20:21:22,person,1
2025-05-20 20:21:23,person,1
2025-05-20 20:21:23,person,1
2025-05-20 20:21:23,bed,1
2025-05-20 20:21:23,person,1
2025-05-20 20:21:23,person,1
2025-05-20 20:21:23,person,1
2025-05-20 20:21:24,person,1
2025-05-20 20:21:24,person,1
2025-05-20 20:21:24,person,1
2025-05-20 20:21:24,chair,1
2025-05-20 20:21:24,person,2
2025-05-20 20:21:24,person,1
2025-05-20 20:21:24,person,1
2025-05-20 20:21:25,person,1
2025-05-20 20:21:25,person,1
2025-05-20 20:21:25,person,1
2025-05-20 20:21:25,person,1
2025-05-20 20:21:25,person,1
2025-05-20 20:21:25,person,2
2025-05-20 20:21:26,person,1
2025-05-20 20:21:26,person,1
2025-05-20 20:21:26,person,1
2025-05-20 20:21:26,person,1
2025-05-20 20:21:26,person,1
2025-05-20 20:21:26,person,1
2025-05-20 20:21:27,person,1
2025-05-20 20:21:27,person,1
2025-05-20 20:21:27,person,1
2025-05-20 20:21:27,person,1
2025-05-20 20:21:27,person,1
2025-05-20 20:21:27,chair,1
2025-05-20 20:21:28,person,1
2025-05-20 20:21:28,person,1
2025-05-20 20:21:28,person,1
2025-05-20 20:21:28,person,1
2025-05-20 20:21:28,person,1
2025-05-20 20:21:29,person,1
2025-05-20 20:21:29,person,1
2025-05-20 20:21:29,person,1
2025-05-20 20:21:29,person,1
2025-05-20 20:21:29,person,1
2025-05-20 20:21:30,person,1
2025-05-20 20:21:30,person,1
2025-05-20 20:21:30,person,1
2025-05-20 20:21:30,person,1
2025-05-20 20:21:30,person,1
2025-05-20 20:21:31,person,1
2025-05-20 20:21:31,person,1
2025-05-20 20:21:31,person,1
2025-05-20 20:21:31,person,1
2025-05-20 20:21:31,person,1
2025-05-20 20:21:31,person,1
2025-05-20 20:21:32,person,1
2025-05-20 20:21:32,person,1
2025-05-20 20:21:32,person,1
2025-05-20 20:21:32,person,1
2025-05-20 20:21:32,person,1
2025-05-20 20:21:33,person,1
2025-05-20 20:21:33,person,1
2025-05-20 20:21:33,person,1
2025-05-20 20:21:33,person,1
2025-05-20 20:21:33,person,1
2025-05-20 20:21:33,person,1
2025-05-20 20:21:33,chair,1
2025-05-20 20:21:34,person,1
2025-05-20 20:21:34,person,1
2025-05-20 20:21:34,person,1
2025-05-20 20:21:34,person,1
2025-05-20 20:21:34,person,1
2025-05-20 20:21:35,person,1
2025-05-20 20:21:35,person,1
2025-05-20 20:21:35,person,1
2025-05-20 20:21:35,person,1
2025-05-20 20:21:35,person,1
2025-05-20 20:21:35,person,1
2025-05-20 20:21:36,person,1
2025-05-20 20:21:36,person,1
2025-05-20 20:21:36,person,1
2025-05-20 20:21:36,person,1
2025-05-20 20:21:36,person,1
2025-05-20 20:21:36,person,1
2025-05-20 20:21:37,person,1
2025-05-20 20:21:37,person,1
2025-05-20 20:21:37,person,1
2025-05-20 20:21:37,person,1
2025-05-20 20:21:37,person,1
2025-05-20 20:21:37,chair,1
2025-05-20 20:21:37,person,1
2025-05-20 20:21:37,couch,1
2025-05-20 20:21:38,person,1
2025-05-20 20:21:38,couch,1
2025-05-20 20:21:38,person,1
2025-05-20 20:21:38,person,1
2025-05-20 20:21:38,person,1
2025-05-20 20:21:38,person,1
2025-05-20 20:21:39,person,1
2025-05-20 20:21:39,person,1
2025-05-20 20:21:39,person,1
2025-05-20 20:21:39,person,1
2025-05-20 20:21:39,person,1
2025-05-20 20:21:39,person,1
2025-05-20 20:21:40,person,1
2025-05-20 20:21:40,person,1
2025-05-20 20:21:40,person,1
2025-05-20 20:21:40,person,1
2025-05-20 20:21:40,person,1
2025-05-20 20:21:41,person,1
2025-05-20 20:21:41,person,1
2025-05-20 20:21:41,person,1
2025-05-20 20:21:41,person,1
2025-05-20 20:21:41,person,1
2025-05-20 20:21:42,person,1
2025-05-20 20:21:42,person,1
2025-05-20 20:21:42,person,1
2025-05-20 20:21:42,person,1
2025-05-20 20:21:42,person,1
2025-05-20 20:21:42,person,1
2025-05-20 20:21:43,person,1
2025-05-20 20:21:43,person,1
2025-05-20 20:21:43,person,1
2025-05-20 20:21:43,person,1
2025-05-20 20:21:43,person,1
2025-05-20 20:21:44,person,1
2025-05-20 20:21:44,person,1
2025-05-20 20:21:44,person,1
2025-05-20 20:21:44,person,1
2025-05-20 20:21:44,person,1
2025-05-20 20:21:45,person,1
2025-05-20 20:21:45,person,1
